,DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Wind Gust
6988,19-10-2021,05-00,11.4,85,0.938,1574.299084,0,0,87,60,16.919998
6989,19-10-2021,06-00,11.4,85,0.938,1574.299084,0,0,87,60,17.64
6990,19-10-2021,07-00,11.3,85,0.938,1560.489443,0,0,90,52,16.199999
6991,19-10-2021,08-00,11.4,91,0.938,1685.426078,0,0,90,52,21.599998
6992,19-10-2021,09-00,11.4,90,0.938,1666.904913,0,0,90,52,21.24
6993,19-10-2021,10-00,11.4,92,0.938,1703.947244,0,0,85,64,18
6994,19-10-2021,11-00,11.5,82,0.938,1532.057829,0,0,85,64,18
6995,19-10-2021,12-00,11.4,88,0.938,1629.862581,0,0,85,64,17.64
6996,19-10-2021,13-00,11.4,82,0.938,1518.735587,0,0,80,79,16.56
6997,19-10-2021,14-00,11.4,88,0.938,1629.862581,0,0,80,79,17.64
6998,19-10-2021,15-00,11.5,86,0.938,1606.792357,0,0,80,79,16.56
6999,19-10-2021,16-00,11.4,90,0.938,1666.904913,0,0,78,88,16.919998
7000,19-10-2021,17-00,11.4,91,0.938,1685.426078,0,0,78,88,15.84
7001,19-10-2021,18-00,11.5,103,0.938,1924.414102,0,0,78,88,15.84
7002,19-10-2021,19-00,11.6,66,0.938,1243.842496,0,0,78,90,16.919998
7003,19-10-2021,20-00,11.6,65,0.938,1224.996398,0,0,78,90,21.24
7004,19-10-2021,21-00,11.6,60,0.938,1130.765906,0,0,78,90,20.519999
7005,19-10-2021,22-00,11.6,57,0.938,1074.22761,0,0,75,95,19.44
7006,19-10-2021,23-00,11.7,50,0.938,950.4282396,0,0,75,95,19.44
7007,19-10-2021,24-00,11.7,50,0.938,950.4282396,0,0,75,95,19.08
7008,20-10-2021,01-00,11.6,69,0.92,1275.426789,0,0,79,80,18.72
7009,20-10-2021,02-00,11.6,69,0.92,1275.426789,0,0,79,80,19.08
7010,20-10-2021,03-00,11.6,69,0.92,1275.426789,0,0,79,80,19.44
7011,20-10-2021,04-00,11.5,69,0.92,1264.431731,0,0,87,48,20.519999
7012,20-10-2021,05-00,11.5,69,0.92,1264.431731,0,0,87,48,21.599998
7013,20-10-2021,06-00,11.5,69,0.92,1264.431731,0,0,87,48,22.319998
7014,20-10-2021,07-00,11.5,86,0.92,1575.958389,0,0,91,42,22.319998
7015,20-10-2021,08-00,11.4,99,0.92,1798.409138,0,0,91,42,27.359999
7016,20-10-2021,09-00,11.4,93,0.92,1689.414645,0,0,91,42,28.44
7017,20-10-2021,10-00,11.4,98,0.92,1780.243389,0,0,87,59,28.08
7018,20-10-2021,11-00,11.4,98,0.92,1780.243389,0,0,87,59,30.239998
7019,20-10-2021,12-00,11.4,104,0.92,1889.237882,0,0,87,59,32.760002
7020,20-10-2021,13-00,11.4,108,0.92,1961.900878,0,0,81,78,33.839996
7021,20-10-2021,14-00,11.4,108,0.92,1961.900878,0,0,81,78,38.88
7022,20-10-2021,15-00,11.4,108,0.92,1961.900878,0,0,81,78,39.239998
7023,20-10-2021,16-00,11.5,100,0.92,1832.509754,0,0,78,90,39.239998
7024,20-10-2021,17-00,11.6,107,0.92,1977.835745,0,0,78,90,36.719997
7025,20-10-2021,18-00,11.6,114,0.92,2107.226869,0,0,78,90,35.28
7026,20-10-2021,19-00,11.6,65,0.92,1201.489004,0,0,77,91,34.56
7027,20-10-2021,20-00,11.7,63,0.92,1174.559078,0,0,77,91,42.48
7028,20-10-2021,21-00,11.7,60,0.92,1118.627694,0,0,77,91,39.239998
7029,20-10-2021,22-00,11.7,58,0.92,1081.340104,0,0,74,91,37.079998
7030,20-10-2021,23-00,11.7,54,0.92,1006.764924,0,0,74,91,36
7031,20-10-2021,24-00,11.7,49,0.92,913.5459497,0,0,74,91,41.399998
7032,21-10-2021,01-00,11.4,73,0.96,1383.756175,0,0,76,88,64.439995
7033,21-10-2021,02-00,11.4,73,0.96,1383.756175,0,0,76,88,73.439995
7034,21-10-2021,03-00,11.4,73,0.96,1383.756175,0,0,76,88,77.76
7035,21-10-2021,04-00,11.4,73,0.96,1383.756175,0,0,86,44,80.64
7036,21-10-2021,05-00,11.3,73,0.96,1371.617963,0,0,86,44,77.76
7037,21-10-2021,06-00,11.3,73,0.96,1371.617963,0,0,86,44,75.96
7038,21-10-2021,07-00,11.5,87,0.96,1663.60016,0,0,90,30,72.72
7039,21-10-2021,08-00,11.3,103,0.96,1935.296578,0,0,90,30,78.84
7040,21-10-2021,09-00,11.2,112,0.96,2085.777152,0,0,90,30,67.32
7041,21-10-2021,10-00,11.4,110,0.96,2085.112044,0,0,87,49,62.279995
7042,21-10-2021,11-00,11.5,114,0.96,2179.889864,0,0,87,49,61.199997
7043,21-10-2021,12-00,11.5,114,0.96,2179.889864,0,0,87,49,64.799995
7044,21-10-2021,13-00,11.5,114,0.96,2179.889864,0,0,79,78,66.6
7045,21-10-2021,14-00,11.5,114,0.96,2179.889864,0,0,79,78,56.16
7046,21-10-2021,15-00,11.4,121,0.96,2293.623249,0,0,79,78,51.839996
7047,21-10-2021,16-00,11.4,124,0.96,2350.489941,0,0,75,87,50.399998
7048,21-10-2021,17-00,11.5,114,0.96,2179.889864,0,0,75,87,41.039997
7049,21-10-2021,18-00,11.4,115,0.96,2179.889864,0,0,75,87,36.719997
7050,21-10-2021,19-00,11.6,61,0.96,1176.575185,0,0,76,93,34.56
7051,21-10-2021,20-00,11.6,61,0.96,1176.575185,0,0,76,93,42.12
7052,21-10-2021,21-00,11.6,58,0.96,1118.710832,0,0,76,93,36
7053,21-10-2021,22-00,11.6,56,0.96,1080.134596,0,0,73,91,37.44
7054,21-10-2021,23-00,11.6,53,0.96,1022.270243,0,0,73,91,37.44
7055,21-10-2021,24-00,11.6,50,0.96,964.4058897,0,0,73,91,33.48
7056,22-10-2021,01-00,11.4,57,0.965,1086.094583,0,0,76,74,26.28
7057,22-10-2021,02-00,11.4,57,0.965,1086.094583,0,0,76,74,19.08
7058,22-10-2021,03-00,11.4,57,0.965,1086.094583,0,0,76,74,15.4800005
7059,22-10-2021,04-00,11.4,57,0.965,1086.094583,0,0,87,39,15.119999
7060,22-10-2021,05-00,11.3,57,0.965,1076.567438,0,0,87,39,15.84
7061,22-10-2021,06-00,11.3,62,0.965,1171.003178,0,0,87,39,15.119999
7062,22-10-2021,07-00,11.3,74,0.965,1397.648954,0,0,90,29,14.759999
7063,22-10-2021,08-00,11.3,74,0.965,1397.648954,0,0,90,29,13.32
7064,22-10-2021,09-00,11.3,90,0.965,1699.843323,0,0,90,29,13.32
7065,22-10-2021,10-00,11.4,84,0.965,1600.560438,0,0,82,37,15.4800005
7066,22-10-2021,11-00,11.4,88,0.965,1676.777602,0,0,82,37,17.64
7067,22-10-2021,12-00,11.4,87,0.965,1657.723311,0,0,82,37,18
7068,22-10-2021,13-00,11.4,90,0.965,1714.886184,0,0,73,72,18.359999
7069,22-10-2021,14-00,11.4,86,0.965,1638.66902,0,0,73,72,21.599998
7070,22-10-2021,15-00,11.4,85,0.965,1619.614729,0,0,73,72,21.96
7071,22-10-2021,16-00,11.3,91,0.965,1718.730471,0,0,72,87,20.880001
7072,22-10-2021,17-00,11.4,85,0.965,1619.614729,0,0,72,87,17.64
7073,22-10-2021,18-00,11.4,79,0.965,1505.288984,0,0,72,87,13.679999
7074,22-10-2021,19-00,11.6,53,0.965,1027.594567,0,0,74,90,13.679999
7075,22-10-2021,20-00,11.6,52,0.965,1008.20599,0,0,74,90,13.679999
7076,22-10-2021,21-00,11.6,50,0.965,969.428837,0,0,74,90,11.5199995
7077,22-10-2021,22-00,11.6,48,0.965,930.6516835,0,0,69,94,10.799999
7078,22-10-2021,23-00,11.7,44,0.965,860.4516643,0,0,69,94,9.72
7079,22-10-2021,24-00,11.7,43,0.965,840.8959446,0,0,69,94,9.36
7080,23-10-2021,01-00,11.5,71,0.95,1343.50851,0,0,73,84,9.36
7081,23-10-2021,02-00,11.5,71,0.95,1343.50851,0,0,73,84,8.64
7082,23-10-2021,03-00,11.5,80,0.95,1513.812406,0,0,73,84,7.2
7083,23-10-2021,04-00,11.4,80,0.95,1500.64882,0,0,83,35,7.2
7084,23-10-2021,05-00,11.4,90,0.95,1688.229922,0,0,83,35,7.5599995
7085,23-10-2021,06-00,11.6,102,0.95,1946.89439,0,0,83,35,8.28
7086,23-10-2021,07-00,11.3,108,0.95,2008.105065,0,0,86,30,9
7087,23-10-2021,08-00,11.3,112,0.95,2082.479327,0,0,86,30,10.799999
7088,23-10-2021,09-00,11.3,123,0.95,2287.008547,0,0,86,30,10.799999
7089,23-10-2021,10-00,11.4,127,0.95,2382.280001,0,0,85,36,11.879999
7090,23-10-2021,11-00,11.4,132,0.95,2476.070552,0,0,85,36,16.199999
7091,23-10-2021,12-00,11.4,134,0.95,2513.586773,0,0,85,36,22.319998
7092,23-10-2021,13-00,11.4,136,0.95,2551.102993,0,0,74,79,24.84
7093,23-10-2021,14-00,11.5,126,0.95,2384.254539,0,0,74,79,26.28
7094,23-10-2021,15-00,11.5,112,0.95,2119.337368,0,0,74,79,25.919998
7095,23-10-2021,16-00,11.5,134,0.95,2535.63578,0,0,72,82,24.48
7096,23-10-2021,17-00,11.5,127,0.95,2403.177194,0,0,72,82,19.08
7097,23-10-2021,18-00,11.8,122,0.95,2368.787325,0,0,72,82,16.56
7098,23-10-2021,19-00,11.8,62,0.95,1203.809952,0,0,70,91,15.4800005
7099,23-10-2021,20-00,11.8,59,0.95,1145.561084,0,0,70,91,17.28
7100,23-10-2021,21-00,11.7,56,0.95,1078.097705,0,0,70,91,15.4800005
7101,23-10-2021,22-00,11.7,54,0.95,1039.594215,0,0,70,93,15.119999
7102,23-10-2021,23-00,11.7,51,0.95,981.838981,0,0,70,93,14.4
7103,23-10-2021,24-00,11.8,48,0.95,931.9818985,0,0,70,93,13.679999
7104,24-10-2021,01-00,11.5,90,0.969,1737.099736,1,0,76,81,12.959999
7105,24-10-2021,02-00,11.5,90,0.969,1737.099736,1,0,76,81,12.24
7106,24-10-2021,03-00,11.5,90,0.969,1737.099736,1,0,76,81,12.24
7107,24-10-2021,04-00,11.5,90,0.969,1737.099736,1,0,87,34,11.5199995
7108,24-10-2021,05-00,11.4,102,0.969,1951.59379,1,0,87,34,10.799999
7109,24-10-2021,06-00,11.4,102,0.969,1951.59379,1,0,87,34,10.799999
7110,24-10-2021,07-00,11.3,110,0.969,2086.19804,1,0,90,30,11.159999
7111,24-10-2021,08-00,11.4,116,0.969,2219.459604,1,0,90,30,12.959999
7112,24-10-2021,09-00,11.4,124,0.969,2372.525784,1,0,90,30,17.28
7113,24-10-2021,10-00,11.4,132,0.969,2525.591964,1,0,84,48,18.359999
7114,24-10-2021,11-00,11.3,134,0.969,2541.368522,1,0,84,48,19.08
7115,24-10-2021,12-00,11.3,146,0.969,2768.953762,1,0,84,48,20.519999
7116,24-10-2021,13-00,11.4,146,0.969,2793.457778,1,0,76,75,20.519999
7117,24-10-2021,14-00,11.4,136,0.969,2602.125053,1,0,76,75,19.8
7118,24-10-2021,15-00,11.4,136,0.969,2602.125053,1,0,76,75,19.08
7119,24-10-2021,16-00,11.3,141,0.969,2674.126579,1,0,71,87,16.199999
7120,24-10-2021,17-00,11.4,123,0.969,2353.392511,1,0,71,87,10.799999
7121,24-10-2021,18-00,11.5,114,0.969,2200.326332,1,0,71,87,12.24
7122,24-10-2021,19-00,11.6,62,0.969,1207.074522,1,0,70,83,12.959999
7123,24-10-2021,20-00,11.6,62,0.969,1207.074522,1,0,70,83,14.4
7124,24-10-2021,21-00,11.6,58,0.969,1129.198746,1,0,70,83,14.759999
7125,24-10-2021,22-00,11.6,55,0.969,1070.791914,1,0,70,94,14.759999
7126,24-10-2021,23-00,11.7,50,0.969,981.838981,1,0,70,94,14.759999
7127,24-10-2021,24-00,11.7,50,0.969,981.838981,1,0,70,94,14.759999
7128,25-10-2021,01-00,11.6,70,0.94,1322.03974,0,0,73,89,14.4
7129,25-10-2021,02-00,11.6,70,0.94,1322.03974,0,0,73,89,14.759999
7130,25-10-2021,03-00,11.5,70,0.94,1310.642846,0,0,73,89,15.119999
7131,25-10-2021,04-00,11.5,72,0.94,1348.089785,0,0,81,41,14.759999
7132,25-10-2021,05-00,11.5,79,0.94,1479.154069,0,0,81,41,14.4
7133,25-10-2021,06-00,11.5,103,0.94,1928.517331,0,0,81,41,13.679999
7134,25-10-2021,07-00,11.5,108,0.94,2022.134677,0,0,85,32,13.679999
7135,25-10-2021,08-00,11.4,113,0.94,2097.354179,0,0,85,32,15.4800005
7136,25-10-2021,09-00,11.5,120,0.94,2246.816308,0,0,85,32,17.28
7137,25-10-2021,10-00,11.3,127,0.94,2336.526147,0,0,81,40,17.28
7138,25-10-2021,11-00,11.4,129,0.94,2394.324683,0,0,81,40,16.56
7139,25-10-2021,12-00,11.3,139,0.94,2557.300271,0,0,81,40,16.56
7140,25-10-2021,13-00,11.6,138,0.94,2606.306917,0,0,73,77,15.4800005
7141,25-10-2021,14-00,11.4,134,0.94,2487.127965,0,0,73,77,15.84
7142,25-10-2021,15-00,11.4,134,0.94,2487.127965,0,0,73,77,15.4800005
7143,25-10-2021,16-00,11.4,128,0.94,2375.764026,0,0,70,85,14.04
7144,25-10-2021,17-00,11.4,128,0.94,2375.764026,0,0,70,85,8.64
7145,25-10-2021,18-00,11.8,115,0.94,2209.369369,0,0,70,85,9.72
7146,25-10-2021,19-00,11.6,61,0.94,1152.063202,0,0,71,89,9.72
7147,25-10-2021,20-00,11.6,61,0.94,1152.063202,0,0,71,89,13.679999
7148,25-10-2021,21-00,11.6,58,0.94,1095.404356,0,0,71,89,12.24
7149,25-10-2021,22-00,11.6,56,0.94,1057.631792,0,0,68,94,12.959999
7150,25-10-2021,23-00,11.6,51,0.94,963.2003823,0,0,68,94,13.32
7151,25-10-2021,24-00,11.6,47,0.94,887.6552543,0,0,68,94,13.32
7152,26-10-2021,01-00,11.4,89,0.94,1651.898424,0,0,75,87,13.32
7153,26-10-2021,02-00,11.4,89,0.94,1651.898424,0,0,75,87,12.959999
7154,26-10-2021,03-00,11.4,89,0.94,1651.898424,0,0,75,87,12.24
7155,26-10-2021,04-00,11.4,89,0.94,1651.898424,0,0,86,40,11.5199995
7156,26-10-2021,05-00,11.3,99,0.94,1821.386524,0,0,86,40,11.159999
7157,26-10-2021,06-00,11.3,99,0.94,1821.386524,0,0,86,40,11.159999
7158,26-10-2021,07-00,11.3,110,0.94,2023.762805,0,0,90,32,10.799999
7159,26-10-2021,08-00,11.4,124,0.94,2301.5214,0,0,90,32,14.4
7160,26-10-2021,09-00,11.4,130,0.94,2412.885339,0,0,90,32,15.4800005
7161,26-10-2021,10-00,11.5,125,0.94,2340.433654,0,0,82,40,15.84
7162,26-10-2021,11-00,11.5,114,0.94,2134.475492,0,0,82,40,17.64
7163,26-10-2021,12-00,11.4,119,0.94,2208.718118,0,0,82,40,22.319998
7164,26-10-2021,13-00,11.4,127,0.94,2357.20337,0,0,74,71,23.039999
7165,26-10-2021,14-00,11.4,127,0.94,2357.20337,0,0,74,71,23.4
7166,26-10-2021,15-00,11.4,125,0.94,2320.082057,0,0,74,71,22.68
7167,26-10-2021,16-00,11.6,122,0.94,2304.126405,0,0,73,86,20.880001
7168,26-10-2021,17-00,11.8,119,0.94,2286.216999,0,0,73,86,13.679999
7169,26-10-2021,18-00,11.9,114,0.94,2208.718118,0,0,73,86,10.799999
7170,26-10-2021,19-00,11.6,62,0.94,1170.949484,0,0,70,89,11.5199995
7171,26-10-2021,20-00,11.6,61,0.94,1152.063202,0,0,70,89,6.12
7172,26-10-2021,21-00,11.6,58,0.94,1095.404356,0,0,70,89,5.7599998
7173,26-10-2021,22-00,11.6,56,0.94,1057.631792,0,0,70,93,5.04
7174,26-10-2021,23-00,11.6,50,0.94,944.3141003,0,0,70,93,6.4799995
7175,26-10-2021,24-00,11.6,45,0.94,849.8826903,0,0,70,93,7.2
7176,27-10-2021,01-00,11.4,84,0.93,1542.509024,0,0,73,84,7.92
7177,27-10-2021,02-00,11.4,84,0.93,1542.509024,0,0,73,84,9.36
7178,27-10-2021,03-00,11.4,84,0.93,1542.509024,0,0,73,84,10.440001
7179,27-10-2021,04-00,11.4,84,0.93,1542.509024,0,0,84,40,12.24
7180,27-10-2021,05-00,11.4,85,0.93,1560.872226,0,0,84,40,13.32
7181,27-10-2021,06-00,11.4,89,0.93,1634.325037,0,0,84,40,13.32
7182,27-10-2021,07-00,11.4,95,0.93,1744.504253,0,0,86,29,13.32
7183,27-10-2021,08-00,11.5,114,0.93,2111.768306,0,0,86,29,11.159999
7184,27-10-2021,09-00,11.5,114,0.93,2111.768306,0,0,86,29,12.959999
7185,27-10-2021,10-00,11.4,123,0.93,2258.673927,0,0,82,40,12.959999
7186,27-10-2021,11-00,11.4,123,0.93,2258.673927,0,0,82,40,12.959999
7187,27-10-2021,12-00,11.4,122,0.93,2240.310725,0,0,82,40,14.759999
7188,27-10-2021,13-00,11.5,124,0.93,2297.01114,0,0,76,72,14.759999
7189,27-10-2021,14-00,11.7,122,0.93,2299.26627,0,0,76,72,14.04
7190,27-10-2021,15-00,11.5,124,0.93,2297.01114,0,0,76,72,13.32
7191,27-10-2021,16-00,11.5,124,0.93,2297.01114,0,0,73,84,11.159999
7192,27-10-2021,17-00,11.5,124,0.93,2297.01114,0,0,73,84,6.8399997
7193,27-10-2021,18-00,11.8,110,0.93,2090.827812,0,0,73,84,6.12
7194,27-10-2021,19-00,11.6,62,0.93,1158.492575,0,0,72,89,6.4799995
7195,27-10-2021,20-00,11.6,62,0.93,1158.492575,0,0,72,89,8.28
7196,27-10-2021,21-00,11.6,58,0.93,1083.751118,0,0,72,89,8.64
7197,27-10-2021,22-00,11.6,54,0.93,1009.009662,0,0,71,93,9.36
7198,27-10-2021,23-00,11.6,50,0.93,934.2682056,0,0,71,93,10.08
7199,27-10-2021,24-00,11.6,45,0.93,840.841385,0,0,71,93,10.08
7200,28-10-2021,01-00,11.5,84,0.947,1584.483543,0,0,77,72,10.440001
7201,28-10-2021,02-00,11.5,84,0.947,1584.483543,0,0,77,72,11.159999
7202,28-10-2021,03-00,11.5,84,0.947,1584.483543,0,0,77,72,12.599999
7203,28-10-2021,04-00,11.5,84,0.947,1584.483543,0,0,86,40,14.4
7204,28-10-2021,05-00,11.4,85,0.947,1589.404299,0,0,86,40,15.119999
7205,28-10-2021,06-00,11.3,96,0.947,1779.345494,0,0,86,40,15.4800005
7206,28-10-2021,07-00,11.3,113,0.947,2094.437925,0,0,89,35,15.119999
7207,28-10-2021,08-00,11.3,118,0.947,2187.11217,0,0,89,35,16.919998
7208,28-10-2021,09-00,11.5,119,0.947,2244.685019,0,0,89,35,17.28
7209,28-10-2021,10-00,11.6,106,0.947,2016.854,0,0,82,40,17.28
7210,28-10-2021,11-00,11.6,102,0.947,1940.746302,0,0,82,40,17.64
7211,28-10-2021,12-00,11.6,102,0.947,1940.746302,0,0,82,40,18.359999
7212,28-10-2021,13-00,11.6,104,0.947,1978.800151,0,0,73,71,18.359999
7213,28-10-2021,14-00,11.6,118,0.947,2245.177095,0,0,73,71,17.64
7214,28-10-2021,15-00,11.5,102,0.947,1924.015731,0,0,73,71,15.4800005
7215,28-10-2021,16-00,11.5,102,0.947,1924.015731,0,0,72,82,12.24
7216,28-10-2021,17-00,11.6,108,0.947,2054.907849,0,0,72,82,7.92
7217,28-10-2021,18-00,11.5,98,0.947,1848.564133,0,0,72,82,8.64
7218,28-10-2021,19-00,11.6,62,0.947,1179.669321,0,0,72,87,9.36
7219,28-10-2021,20-00,11.6,62,0.947,1179.669321,0,0,72,87,12.959999
7220,28-10-2021,21-00,11.6,57,0.947,1084.534698,0,0,72,87,14.4
7221,28-10-2021,22-00,11.6,54,0.947,1027.453925,0,0,68,88,15.4800005
7222,28-10-2021,23-00,11.6,50,0.947,951.3462266,0,0,68,88,15.4800005
7223,28-10-2021,24-00,11.6,50,0.947,951.3462266,0,0,68,88,14.759999
7224,29-10-2021,01-00,11.6,82,0.94,1548.675124,0,0,73,72,13.679999
7225,29-10-2021,02-00,11.6,82,0.94,1548.675124,0,0,73,72,12.959999
7226,29-10-2021,03-00,11.5,82,0.94,1535.324477,0,0,73,72,12.599999
7227,29-10-2021,04-00,11.5,83,0.94,1554.047946,0,0,82,50,12.24
7228,29-10-2021,05-00,11.5,86,0.94,1610.218354,0,0,82,50,12.24
7229,29-10-2021,06-00,11.5,90,0.94,1685.112231,0,0,82,50,12.599999
7230,29-10-2021,07-00,11.6,104,0.94,1964.173329,0,0,86,40,12.24
7231,29-10-2021,08-00,11.4,112,0.94,2078.793523,0,0,86,40,15.84
7232,29-10-2021,09-00,11.4,127,0.94,2357.20337,0,0,86,40,16.199999
7233,29-10-2021,10-00,11.5,124,0.94,2321.710184,0,0,83,48,16.199999
7234,29-10-2021,11-00,11.5,122,0.94,2284.263246,0,0,83,48,15.84
7235,29-10-2021,12-00,11.5,124,0.94,2321.710184,0,0,83,48,16.919998
7236,29-10-2021,13-00,11.5,124,0.94,2321.710184,0,0,77,74,15.4800005
7237,29-10-2021,14-00,11.5,124,0.94,2321.710184,0,0,77,74,14.4
7238,29-10-2021,15-00,11.5,124,0.94,2321.710184,0,0,77,74,12.959999
7239,29-10-2021,16-00,11.6,119,0.94,2247.467559,0,0,74,83,9.36
7240,29-10-2021,17-00,11.8,116,0.94,2228.581277,0,0,74,83,8.28
7241,29-10-2021,18-00,11.7,114,0.94,2171.596805,0,0,74,83,12.599999
7242,29-10-2021,19-00,11.7,61,0.94,1161.994782,0,0,70,85,12.599999
7243,29-10-2021,20-00,11.7,61,0.94,1161.994782,0,0,70,85,14.759999
7244,29-10-2021,21-00,11.7,37,0.94,704.8165069,0,0,70,85,15.119999
7245,29-10-2021,22-00,11.7,53,0.94,1009.602023,0,0,72,92,15.84
7246,29-10-2021,23-00,11.7,45,0.94,857.2092652,0,0,72,92,16.199999
7247,29-10-2021,24-00,11.7,45,0.94,857.2092652,0,0,72,92,15.84
7248,30-10-2021,01-00,11.6,89,0.93,1662.997406,0,0,78,70,15.4800005
7249,30-10-2021,02-00,11.6,89,0.93,1662.997406,0,0,78,70,14.759999
7250,30-10-2021,03-00,11.6,89,0.93,1662.997406,0,0,78,70,14.759999
7251,30-10-2021,04-00,11.6,89,0.93,1662.997406,0,0,86,53,16.199999
7252,30-10-2021,05-00,11.6,89,0.93,1662.997406,0,0,86,53,16.56
7253,30-10-2021,06-00,11.4,94,0.93,1726.14105,0,0,86,53,15.84
7254,30-10-2021,07-00,11.4,103,0.93,1891.409874,0,0,89,44,15.4800005
7255,30-10-2021,08-00,11.4,109,0.93,2001.58909,0,0,89,44,14.04
7256,30-10-2021,09-00,11.3,112,0.93,2038.637657,0,0,89,44,15.84
7257,30-10-2021,10-00,11.3,110,0.93,2002.233413,0,0,84,53,16.199999
7258,30-10-2021,11-00,11.3,108,0.93,1965.829169,0,0,84,53,16.919998
7259,30-10-2021,12-00,11.4,109,0.93,2001.58909,0,0,84,53,22.68
7260,30-10-2021,13-00,11.5,114,0.93,2111.768306,0,0,77,83,19.8
7261,30-10-2021,14-00,11.5,114,0.93,2111.768306,0,0,77,83,16.919998
7262,30-10-2021,15-00,11.4,119,0.93,2185.221117,0,0,77,83,16.919998
7263,30-10-2021,16-00,11.4,119,0.93,2185.221117,0,0,75,90,19.08
7264,30-10-2021,17-00,11.5,113,0.93,2093.244023,0,0,75,90,17.28
7265,30-10-2021,18-00,11.6,106,0.93,1980.648596,0,0,75,90,18.72
7266,30-10-2021,19-00,11.7,61,0.93,1149.633135,0,0,73,88,28.08
7267,30-10-2021,20-00,11.7,59,0.93,1111.940245,0,0,73,88,45.36
7268,30-10-2021,21-00,11.7,57,0.93,1074.247356,0,0,73,88,20.880001
7269,30-10-2021,22-00,11.7,54,0.93,1017.708021,0,0,71,93,20.880001
7270,30-10-2021,23-00,11.7,45,0.93,848.0900177,0,0,71,93,22.68
7271,30-10-2021,24-00,11.7,45,0.93,848.0900177,0,0,71,93,22.68
7272,31-10-2021,01-00,11.6,83,0.947,1579.234736,1,0,75,73,22.319998
7273,31-10-2021,02-00,11.6,83,0.947,1579.234736,1,0,75,73,21.24
7274,31-10-2021,03-00,11.6,83,0.947,1579.234736,1,0,75,73,20.16
7275,31-10-2021,04-00,11.5,83,0.947,1565.620644,1,0,84,33,18.72
7276,31-10-2021,05-00,11.5,83,0.947,1565.620644,1,0,84,33,17.28
7277,31-10-2021,06-00,11.5,94,0.947,1773.112536,1,0,84,33,16.919998
7278,31-10-2021,07-00,11.7,101,0.947,1938.285924,1,0,87,29,23.4
7279,31-10-2021,08-00,11.4,119,0.947,2225.166019,1,0,87,29,20.16
7280,31-10-2021,09-00,11.4,124,0.947,2318.660389,1,0,87,29,19.44
7281,31-10-2021,10-00,11.4,134,0.947,2505.649131,1,0,84,40,18.72
7282,31-10-2021,11-00,11.3,120,0.947,2224.181868,1,0,84,40,21.24
7283,31-10-2021,12-00,11.3,120,0.947,2224.181868,1,0,84,40,23.039999
7284,31-10-2021,13-00,11.4,126,0.947,2356.058138,1,0,84,72,24.48
7285,31-10-2021,14-00,11.4,122,0.947,2281.262641,1,0,84,72,24.119999
7286,31-10-2021,15-00,11.4,122,0.947,2281.262641,1,0,84,72,21.24
7287,31-10-2021,16-00,11.4,122,0.947,2281.262641,1,0,72,87,16.199999
7288,31-10-2021,17-00,11.4,110,0.947,2056.876152,1,0,72,87,16.56
7289,31-10-2021,18-00,11.7,115,0.947,2206.95922,1,0,72,87,18
7290,31-10-2021,19-00,11.6,62,0.947,1179.669321,1,0,74,91,18.359999
7291,31-10-2021,20-00,11.6,62,0.947,1179.669321,1,0,74,91,23.039999
7292,31-10-2021,21-00,11.6,55,0.947,1046.480849,1,0,74,91,23.759998
7293,31-10-2021,22-00,11.7,51,0.947,978.7384369,1,0,69,92,23.759998
7294,31-10-2021,23-00,11.7,45,0.947,863.5927384,1,0,69,92,24.119999
7295,31-10-2021,24-00,11.7,45,0.947,863.5927384,1,0,69,92,23.4
7296,01-11-2021,01-00,11.6,83,0.94,1567.561406,0,1,74,63,25.56
7297,01-11-2021,02-00,11.6,83,0.94,1567.561406,0,1,74,63,30.239998
7298,01-11-2021,03-00,11.5,83,0.94,1554.047946,0,1,74,63,20.16
7299,01-11-2021,04-00,11.5,83,0.94,1554.047946,0,1,86,30,23.039999
7300,01-11-2021,05-00,11.4,83,0.94,1540.534486,0,1,86,30,25.199999
7301,01-11-2021,06-00,11.5,97,0.94,1816.176515,0,1,86,30,25.199999
7302,01-11-2021,07-00,11.4,105,0.94,1948.868928,0,1,90,26,24.48
7303,01-11-2021,08-00,11.4,116,0.94,2153.036149,0,1,90,26,29.88
7304,01-11-2021,09-00,11.4,116,0.94,2153.036149,0,1,90,26,25.56
7305,01-11-2021,10-00,11.4,117,0.94,2171.596805,0,1,81,42,22.319998
7306,01-11-2021,11-00,11.4,124,0.94,2301.5214,0,1,81,42,23.039999
7307,01-11-2021,12-00,11.4,122,0.94,2264.400087,0,1,81,42,24.119999
7308,01-11-2021,13-00,11.4,124,0.94,2301.5214,0,1,73,67,24.48
7309,01-11-2021,14-00,11.4,122,0.94,2264.400087,0,1,73,67,24.48
7310,01-11-2021,15-00,11.4,114,0.94,2115.914836,0,1,73,67,25.199999
7311,01-11-2021,16-00,11.4,114,0.94,2115.914836,0,1,70,85,21.24
7312,01-11-2021,17-00,11.5,114,0.94,2134.475492,0,1,70,85,24.48
7313,01-11-2021,18-00,11.6,114,0.94,2153.036149,0,1,70,85,21.24
7314,01-11-2021,19-00,11.7,62,0.94,1181.043876,0,1,72,91,15.4800005
